entry_date,exit_date,side,size,entry_price,exit_price,pnl,pnl_pct,holding_bars,symbol,symbol_name,display_symbol
2014-10-27,2014-12-08,long,237415.99,1.438,1.522,19732.12,5.778,30,159915,创业板ETF,创业板ETF
2014-12-08,2014-12-12,long,161870.84,2.386,2.439,8344.85,2.16,4,518880,黄金ETF,黄金ETF
2014-12-12,2014-12-23,long,252349.34,1.549,1.455,-23948.25,-6.1248,7,159915,创业板ETF,创业板ETF
2014-12-23,2015-01-09,long,161664.12,2.394,2.431,5747.56,1.4846,11,518880,黄金ETF,黄金ETF
2015-01-09,2015-01-12,long,272225.6,1.485,1.495,2478.89,0.613,1,159915,创业板ETF,创业板ETF
2014-10-31,2015-01-20,long,134187.54,2.592,3.426,111670.15,32.0966,55,510300,沪深300ETF,沪深300ETF
2014-09-03,2015-01-26,long,1528904.63,0.221,0.265,67048.89,19.8376,95,512010,医药ETF,医药ETF
2015-01-26,2015-01-27,long,111153.63,3.696,3.718,2198.15,0.5349,1,510300,沪深300ETF,沪深300ETF
2015-01-12,2015-02-17,long,164140.1,2.456,2.498,6649.94,1.6491,26,518880,黄金ETF,黄金ETF
2015-02-17,2015-05-19,long,115742.78,3.617,4.67,121589.4,29.0351,58,510300,沪深300ETF,沪深300ETF
2015-05-19,2015-05-20,long,244617.13,2.452,2.4,-13076.16,-2.1794,1,518880,黄金ETF,黄金ETF
2015-01-20,2015-06-19,long,252047.26,1.581,3.22,412742.44,103.5464,101,159915,创业板ETF,创业板ETF
2015-05-20,2015-06-24,long,124591.39,4.853,4.906,6238.58,1.0315,24,510300,沪深300ETF,沪深300ETF
2015-06-24,2015-06-25,long,194263.5,3.22,3.215,-1346.34,-0.2152,1,159915,创业板ETF,创业板ETF
2015-06-25,2015-07-24,long,125845.79,5.008,4.418,-74604.88,-11.8341,21,510300,沪深300ETF,沪深300ETF
2015-06-19,2015-07-27,long,269852.27,2.373,2.189,-50022.14,-7.8092,25,518880,黄金ETF,黄金ETF
2015-07-27,2015-07-28,long,134358.3,4.252,3.838,-55950.42,-9.7907,1,510300,沪深300ETF,沪深300ETF
2015-01-27,2015-07-30,long,1524422.38,0.273,0.328,83568.38,20.0745,124,512010,医药ETF,医药ETF
2015-07-28,2015-07-31,long,236254.23,2.201,2.179,-5508.03,-1.0589,3,518880,黄金ETF,黄金ETF
2015-07-30,2015-08-10,long,130930.61,4.066,4.096,3607.32,0.6774,7,510300,沪深300ETF,沪深300ETF
2015-08-10,2015-08-11,long,241497.34,2.19,2.207,3786.9,0.7158,1,518880,黄金ETF,黄金ETF
2015-07-24,2015-08-12,long,206538.48,2.819,2.52,-62085.82,-10.6602,13,159915,创业板ETF,创业板ETF
2015-08-12,2015-08-13,long,235797.68,2.278,2.35,16650.05,3.0988,1,518880,黄金ETF,黄金ETF
2015-08-13,2015-08-17,long,216960.79,2.483,2.52,7701.91,1.4293,2,159915,创业板ETF,创业板ETF
2015-08-17,2015-09-25,long,236459.0,2.295,2.369,17167.11,3.1625,27,518880,黄金ETF,黄金ETF
2015-08-11,2015-09-29,long,128415.28,4.251,3.34,-117278.76,-21.4774,33,510300,沪深300ETF,沪深300ETF
2015-09-29,2015-10-12,long,206844.34,2.34,2.37,5913.06,1.2213,4,518880,黄金ETF,黄金ETF
2015-07-31,2015-10-14,long,1639240.4,0.313,0.293,-33082.82,-6.4459,46,512010,医药ETF,医药ETF
2015-10-14,2015-10-20,long,217857.25,2.382,2.39,1430.97,0.2757,4,518880,黄金ETF,黄金ETF
2015-10-20,2015-10-22,long,1801882.28,0.295,0.292,-5722.96,-1.0763,2,512010,医药ETF,医药ETF
2015-10-22,2015-10-23,long,217301.54,2.382,2.389,1210.09,0.2337,1,518880,黄金ETF,黄金ETF
2015-10-12,2015-12-08,long,142927.47,3.496,3.827,46995.0,9.4023,41,510300,沪深300ETF,沪深300ETF
2015-09-25,2015-12-10,long,251708.17,1.924,2.514,148172.7,30.5869,49,159915,创业板ETF,创业板ETF
2015-12-10,2015-12-14,long,146709.74,3.812,3.755,-8695.5,-1.5544,2,510300,沪深300ETF,沪深300ETF
2015-12-14,2015-12-15,long,225336.29,2.489,2.551,13630.14,2.4295,1,159915,创业板ETF,创业板ETF
2015-12-15,2015-12-16,long,145435.86,3.886,3.867,-3101.55,-0.5486,1,510300,沪深300ETF,沪深300ETF
2015-12-08,2015-12-21,long,255593.51,2.225,2.232,1447.4,0.2544,9,518880,黄金ETF,黄金ETF
2015-12-16,2015-12-23,long,217130.94,2.588,2.658,14857.45,2.6432,5,159915,创业板ETF,创业板ETF
2015-12-23,2015-12-28,long,260078.93,2.242,2.248,1210.15,0.2075,3,518880,黄金ETF,黄金ETF
2015-12-28,2015-12-29,long,219531.04,2.623,2.547,-17024.85,-2.9557,1,159915,创业板ETF,创业板ETF
2015-12-29,2015-12-30,long,252024.55,2.24,2.245,921.02,0.1631,1,518880,黄金ETF,黄金ETF
2015-12-21,2015-12-31,long,145072.5,3.926,3.917,-1646.99,-0.2891,8,510300,沪深300ETF,沪深300ETF
2015-12-30,2016-01-04,long,219490.64,2.581,2.531,-11311.14,-1.9961,2,159915,创业板ETF,创业板ETF
2016-01-04,2016-02-03,long,145055.23,3.892,3.097,-115623.05,-20.4742,22,510300,沪深300ETF,沪深300ETF
2015-10-23,2016-02-15,long,1745612.74,0.303,0.282,-36964.22,-6.9865,75,512010,医药ETF,医药ETF
2016-02-15,2016-02-22,long,168614.06,3.066,3.255,31548.32,6.1007,5,510300,沪深300ETF,沪深300ETF
2016-02-03,2016-02-26,long,260865.14,1.949,1.93,-5260.01,-1.0343,12,159915,创业板ETF,创业板ETF
2016-02-22,2016-03-02,long,1928695.18,0.28,0.266,-27317.65,-5.057,7,512010,医药ETF,医药ETF
2016-03-02,2016-03-07,long,285170.3,1.823,1.84,4534.52,0.872,3,159915,创业板ETF,创业板ETF
2015-12-31,2016-03-24,long,255672.96,2.236,2.533,75569.08,13.2147,54,518880,黄金ETF,黄金ETF
2016-02-26,2016-04-20,long,169453.0,3.093,3.402,52030.8,9.9243,37,510300,沪深300ETF,沪深300ETF
2016-03-24,2016-04-21,long,253006.3,2.122,2.03,-23591.72,-4.3929,19,159915,创业板ETF,创业板ETF
2016-03-07,2016-04-28,long,1870794.11,0.283,0.282,-2187.89,-0.4131,37,512010,医药ETF,医药ETF
2016-04-28,2016-04-29,long,257884.35,2.041,2.036,-1604.84,-0.3048,1,159915,创业板ETF,创业板ETF
2016-04-21,2016-05-04,long,158616.34,3.314,3.365,7771.61,1.478,8,510300,沪深300ETF,沪深300ETF
2016-05-04,2016-05-05,long,256386.48,2.105,2.098,-2117.98,-0.3923,1,159915,创业板ETF,创业板ETF
2016-05-05,2016-05-23,long,159480.41,3.364,3.245,-19294.37,-3.5953,12,510300,沪深300ETF,沪深300ETF
2016-05-23,2016-05-26,long,267049.15,1.967,1.959,-2450.92,-0.4664,3,159915,创业板ETF,创业板ETF
2016-05-26,2016-05-27,long,161418.77,3.225,3.223,-635.09,-0.122,1,510300,沪深300ETF,沪深300ETF
2016-05-27,2016-05-30,long,263581.69,1.975,1.964,-3210.87,-0.6166,1,159915,创业板ETF,创业板ETF
2016-04-20,2016-05-31,long,208022.52,2.602,2.569,-7187.45,-1.3275,28,518880,黄金ETF,黄金ETF
2016-04-29,2016-06-14,long,1884267.72,0.28,0.288,14753.06,2.7954,29,512010,医药ETF,医药ETF
2016-05-30,2016-06-15,long,160812.59,3.223,3.226,171.31,0.033,10,510300,沪深300ETF,沪深300ETF
2016-06-15,2016-06-16,long,1881283.55,0.276,0.284,14734.21,2.8368,1,512010,医药ETF,医药ETF
2016-06-14,2016-06-20,long,190681.75,2.722,2.72,-692.67,-0.1334,4,518880,黄金ETF,黄金ETF
2016-06-20,2016-06-21,long,1873881.84,0.28,0.281,1558.51,0.2969,1,512010,医药ETF,医药ETF
2016-06-16,2016-06-22,long,160058.92,3.289,3.276,-2396.0,-0.455,4,510300,沪深300ETF,沪深300ETF
2016-06-21,2016-06-23,long,192478.64,2.721,2.675,-9165.6,-1.7495,2,518880,黄金ETF,黄金ETF
2016-06-23,2016-06-24,long,158551.04,3.297,3.287,-1898.68,-0.3631,1,510300,沪深300ETF,沪深300ETF
2016-06-22,2016-06-28,long,1821715.87,0.286,0.282,-7597.28,-1.4577,4,512010,医药ETF,医药ETF
2016-06-28,2016-06-29,long,162783.93,3.283,3.312,4398.67,0.8228,1,510300,沪深300ETF,沪深300ETF
2016-06-24,2016-07-14,long,192827.82,2.703,2.9,37662.96,7.2238,14,518880,黄金ETF,黄金ETF
2016-07-14,2016-07-20,long,160263.83,3.491,3.457,-5783.02,-1.0333,4,510300,沪深300ETF,沪深300ETF
2016-07-20,2016-07-22,long,193099.43,2.87,2.857,-2842.06,-0.5127,2,518880,黄金ETF,黄金ETF
2016-05-31,2016-07-28,long,263799.44,1.956,2.06,27117.32,5.2538,40,159915,创业板ETF,创业板ETF
2016-07-28,2016-08-25,long,188164.62,2.873,2.835,-7472.47,-1.3818,20,518880,黄金ETF,黄金ETF
2016-06-29,2016-09-06,long,1829842.0,0.293,0.319,47239.93,8.8084,49,512010,医药ETF,医药ETF
2016-07-22,2016-09-13,long,159034.31,3.465,3.486,3008.09,0.5457,37,510300,沪深300ETF,沪深300ETF
2016-09-06,2016-09-13,long,526694.52,1.053,1.021,-17181.93,-3.0971,5,512880,证券ETF,证券ETF
2016-08-25,2016-09-26,long,265051.97,2.089,2.061,-7751.44,-1.3995,20,159915,创业板ETF,创业板ETF
2016-09-26,2016-10-10,long,156404.1,3.504,3.497,-1423.32,-0.2596,5,510300,沪深300ETF,沪深300ETF
2016-09-13,2016-10-11,long,190409.79,2.855,2.729,-24310.61,-4.4706,13,518880,黄金ETF,黄金ETF
2016-10-10,2016-10-24,long,263271.58,2.071,2.09,4673.52,0.8569,10,159915,创业板ETF,创业板ETF
2016-09-13,2016-10-28,long,1725777.6,0.315,0.326,18651.69,3.43,26,512010,医药ETF,医药ETF
2016-10-28,2016-10-31,long,262560.8,2.09,2.07,-5578.89,-1.0163,1,159915,创业板ETF,创业板ETF
2016-10-31,2016-11-01,long,1680433.08,0.326,0.325,-2008.62,-0.3665,1,512010,医药ETF,医药ETF
2016-11-01,2016-11-02,long,263781.5,2.071,2.079,1781.84,0.3261,1,159915,创业板ETF,创业板ETF
2016-11-02,2016-11-08,long,1692292.98,0.325,0.327,3053.57,0.555,4,512010,医药ETF,医药ETF
2016-11-08,2016-11-15,long,198841.38,2.778,2.712,-13451.02,-2.4344,5,518880,黄金ETF,黄金ETF
2016-11-15,2016-11-18,long,269522.59,2.07,2.074,743.02,0.1331,3,159915,创业板ETF,创业板ETF
2016-11-18,2016-12-01,long,1674211.39,0.333,0.328,-8703.05,-1.5606,9,512010,医药ETF,医药ETF
2016-12-01,2016-12-02,long,270440.8,2.09,2.087,-1150.21,-0.2034,1,159915,创业板ETF,创业板ETF
2016-10-24,2016-12-06,long,528486.43,1.035,1.082,24503.22,4.4784,31,512880,证券ETF,证券ETF
2016-12-06,2016-12-07,long,267138.36,2.058,2.04,-5136.91,-0.9341,1,159915,创业板ETF,创业板ETF
2016-12-07,2016-12-09,long,505187.14,1.082,1.077,-2853.15,-0.5218,2,512880,证券ETF,证券ETF
2016-12-09,2016-12-13,long,270708.99,2.025,1.9,-34157.38,-6.2291,2,159915,创业板ETF,创业板ETF
2016-10-11,2016-12-28,long,154631.16,3.529,3.535,600.09,0.1099,56,510300,沪深300ETF,沪深300ETF
2016-12-28,2016-12-29,long,210647.45,2.493,2.477,-3684.43,-0.7014,1,512100,中证1000ETF,中证1000ETF
2016-12-29,2016-12-30,long,149278.05,3.516,3.521,431.25,0.0821,1,510300,沪深300ETF,沪深300ETF
2016-12-30,2017-01-04,long,210933.6,2.48,2.496,3060.06,0.5848,2,512100,中证1000ETF,中证1000ETF
2017-01-04,2017-01-09,long,149210.29,3.561,3.57,1023.69,0.1926,3,510300,沪深300ETF,沪深300ETF
2017-01-09,2017-01-17,long,211032.42,2.51,2.409,-21625.69,-4.0815,6,512100,中证1000ETF,中证1000ETF
2016-12-02,2017-01-18,long,1701887.67,0.334,0.325,-15653.45,-2.753,32,512010,医药ETF,医药ETF
2017-01-17,2017-01-20,long,507105.27,1.027,1.03,1208.38,0.232,3,512880,证券ETF,证券ETF
2017-01-20,2017-01-23,long,1615732.81,0.322,0.323,1303.09,0.2504,1,512010,医药ETF,医药ETF
2017-01-23,2017-02-06,long,504423.84,1.037,1.032,-2835.22,-0.5419,5,512880,证券ETF,证券ETF
2017-02-06,2017-02-09,long,1573674.83,0.332,0.331,-1886.68,-0.361,3,512010,医药ETF,医药ETF
2016-12-13,2017-02-21,long,200923.85,2.634,2.73,18965.36,3.5825,44,518880,黄金ETF,黄金ETF
2017-01-18,2017-02-23,long,147367.35,3.538,3.704,24142.81,4.6291,21,510300,沪深300ETF,沪深300ETF
2017-02-09,2017-02-24,long,504603.35,1.042,1.058,7755.75,1.4746,11,512880,证券ETF,证券ETF
2017-02-24,2017-02-27,long,145354.13,3.693,3.69,-758.01,-0.1412,1,510300,沪深300ETF,沪深300ETF
2017-02-23,2017-02-28,long,292232.04,1.838,1.847,2307.03,0.4294,3,159915,创业板ETF,创业板ETF
2017-02-28,2017-03-01,long,1610794.87,0.333,0.331,-3542.46,-0.6602,1,512010,医药ETF,医药ETF
2017-02-27,2017-03-07,long,193586.71,2.781,2.733,-9612.39,-1.7849,6,518880,黄金ETF,黄金ETF
2017-03-07,2017-03-13,long,147164.71,3.661,3.638,-3707.03,-0.6878,4,510300,沪深300ETF,沪深300ETF
2017-03-01,2017-03-23,long,290360.32,1.842,1.866,6645.65,1.2422,16,159915,创业板ETF,创业板ETF
2017-03-23,2017-03-27,long,198409.77,2.774,2.796,4033.47,0.7326,2,518880,黄金ETF,黄金ETF
2017-03-27,2017-03-28,long,292629.73,1.878,1.863,-4717.86,-0.8582,1,159915,创业板ETF,创业板ETF
2017-03-28,2017-03-29,long,147393.53,3.696,3.691,-1063.61,-0.1952,1,510300,沪深300ETF,沪深300ETF
2017-03-29,2017-03-30,long,292025.46,1.865,1.841,-7333.28,-1.3461,1,159915,创业板ETF,创业板ETF
2017-02-21,2017-03-30,long,214097.42,2.496,2.537,8454.73,1.5817,27,512100,中证1000ETF,中证1000ETF
2017-03-30,2017-05-17,long,194456.87,2.785,2.766,-4018.51,-0.7418,31,518880,黄金ETF,黄金ETF
2017-05-17,2017-05-22,long,311486.17,1.74,1.723,-5618.87,-1.0364,3,159915,创业板ETF,创业板ETF
2017-05-22,2017-06-01,long,193427.14,2.785,2.779,-1483.43,-0.2753,6,518880,黄金ETF,黄金ETF
2017-06-01,2017-06-02,long,549359.21,0.99,0.985,-3072.29,-0.5647,1,512880,证券ETF,证券ETF
2017-06-02,2017-06-05,long,196703.94,2.767,2.81,8129.16,1.4931,1,518880,黄金ETF,黄金ETF
2017-06-05,2017-06-06,long,549438.15,0.989,0.983,-3621.68,-0.6663,1,512880,证券ETF,证券ETF
2017-03-13,2017-06-07,long,1635532.23,0.327,0.366,63445.73,11.8595,57,512010,医药ETF,医药ETF
2017-06-06,2017-06-08,long,191999.04,2.809,2.815,828.05,0.1535,2,518880,黄金ETF,黄金ETF
2017-06-08,2017-06-23,long,1470875.24,0.372,0.375,4083.0,0.746,11,512010,医药ETF,医药ETF
2017-06-07,2017-06-27,long,550875.42,0.986,1.019,17847.54,3.2849,14,512880,证券ETF,证券ETF
2017-06-23,2017-06-28,long,250324.57,2.22,2.255,8425.3,1.5156,3,512100,中证1000ETF,中证1000ETF
2017-06-28,2017-06-29,long,555270.95,1.015,1.015,-338.16,-0.06,1,512880,证券ETF,证券ETF
2017-06-27,2017-06-30,long,1470178.27,0.384,0.381,-4747.94,-0.8408,3,512010,医药ETF,医药ETF
2017-06-29,2017-07-04,long,324630.29,1.733,1.764,9722.97,1.7278,3,159915,创业板ETF,创业板ETF
2017-07-04,2017-07-05,long,1486235.44,0.381,0.378,-4797.12,-0.8469,1,512010,医药ETF,医药ETF
2017-07-05,2017-07-06,long,320233.79,1.753,1.76,1904.14,0.3391,1,159915,创业板ETF,创业板ETF
2017-07-06,2017-07-07,long,1493519.29,0.379,0.375,-6311.91,-1.1148,1,512010,医药ETF,医药ETF
2017-07-07,2017-07-10,long,324411.61,1.747,1.745,-988.68,-0.1744,1,159915,创业板ETF,创业板ETF
2017-06-30,2017-07-18,long,250004.66,2.25,2.124,-31828.64,-5.6566,12,512100,中证1000ETF,中证1000ETF
2017-07-18,2017-07-21,long,203386.48,2.71,2.715,685.92,0.1244,3,518880,黄金ETF,黄金ETF
2017-07-21,2017-07-24,long,1541519.32,0.367,0.37,4283.73,0.757,1,512010,医药ETF,医药ETF
2017-03-30,2017-08-14,long,147283.76,3.677,3.923,35896.0,6.6262,92,510300,沪深300ETF,沪深300ETF
2017-07-10,2017-08-14,long,559555.65,1.012,1.024,6372.89,1.1251,25,512880,证券ETF,证券ETF
2017-07-24,2017-08-15,long,205748.9,2.739,2.74,-132.44,-0.0235,16,518880,黄金ETF,黄金ETF
2017-08-15,2017-08-17,long,546969.68,1.039,1.039,-340.98,-0.06,2,512880,证券ETF,证券ETF
2017-08-17,2017-08-23,long,206625.5,2.764,2.745,-4267.37,-0.747,4,518880,黄金ETF,黄金ETF
2017-08-14,2017-08-29,long,250652.28,2.223,2.324,24973.97,4.4807,11,512100,中证1000ETF,中证1000ETF
2017-08-23,2017-08-30,long,142075.25,4.025,4.116,12581.86,2.1995,5,510300,沪深300ETF,沪深300ETF
2017-08-14,2017-09-14,long,334855.78,1.664,1.797,44188.14,7.928,23,159915,创业板ETF,创业板ETF
2017-09-14,2017-09-19,long,143402.16,4.123,4.134,1222.2,0.2067,3,510300,沪深300ETF,沪深300ETF
2017-08-29,2017-09-26,long,517262.88,1.123,1.101,-11724.9,-2.0178,20,512880,证券ETF,证券ETF
2017-09-19,2017-09-29,long,328967.69,1.807,1.764,-14498.03,-2.4382,8,159915,创业板ETF,创业板ETF
2017-09-29,2017-10-11,long,141816.52,4.111,4.17,8014.86,1.3743,3,510300,沪深300ETF,沪深300ETF
2017-10-11,2017-10-12,long,326486.95,1.83,1.812,-6233.48,-1.043,1,159915,创业板ETF,创业板ETF
2017-08-30,2017-10-16,long,248950.36,2.318,2.439,29767.72,5.1569,28,512100,中证1000ETF,中证1000ETF
2017-10-16,2017-10-17,long,327601.66,1.84,1.791,-16409.34,-2.7214,1,159915,创业板ETF,创业板ETF
2017-10-17,2017-10-27,long,1182364.89,0.503,0.498,-6266.89,-1.0534,8,512800,银行ETF,银行ETF
2017-10-27,2017-10-30,long,334743.24,1.821,1.801,-7058.6,-1.1576,1,159915,创业板ETF,创业板ETF
2017-10-30,2017-11-01,long,1203010.16,0.505,0.5,-6377.76,-1.0495,2,512800,银行ETF,银行ETF
2017-11-01,2017-11-02,long,339568.96,1.773,1.766,-2737.5,-0.4546,1,159915,创业板ETF,创业板ETF
2017-11-02,2017-11-07,long,1212440.62,0.496,0.492,-5209.13,-0.8659,3,512800,银行ETF,银行ETF
2017-11-07,2017-11-14,long,224960.61,2.716,2.724,1432.55,0.2344,5,518880,黄金ETF,黄金ETF
2017-11-14,2017-11-16,long,338748.61,1.8,1.756,-15266.32,-2.503,2,159915,创业板ETF,创业板ETF
2017-11-16,2017-11-20,long,220255.05,2.721,2.742,4264.38,0.7113,2,518880,黄金ETF,黄金ETF
2017-09-26,2017-11-24,long,1565886.21,0.369,0.405,56008.3,9.6903,38,512010,医药ETF,医药ETF
2017-11-24,2017-11-29,long,220331.29,2.729,2.739,1841.88,0.3062,3,518880,黄金ETF,黄金ETF
2017-10-12,2017-12-01,long,142824.66,4.184,4.275,12634.6,2.1137,36,510300,沪深300ETF,沪深300ETF
2017-12-01,2017-12-04,long,218972.07,2.709,2.701,-2107.17,-0.3551,1,518880,黄金ETF,黄金ETF
2017-11-29,2017-12-05,long,572515.51,1.043,1.024,-11232.81,-1.8806,4,512880,证券ETF,证券ETF
2017-12-05,2017-12-13,long,218102.04,2.702,2.646,-12563.64,-2.1313,6,518880,黄金ETF,黄金ETF
2017-12-13,2017-12-15,long,1423956.01,0.409,0.411,2497.62,0.4287,2,512010,医药ETF,医药ETF
2017-12-04,2017-12-18,long,138126.0,4.275,4.25,-3806.41,-0.6444,10,510300,沪深300ETF,沪深300ETF
2017-11-20,2017-12-21,long,1192234.24,0.507,0.508,829.2,0.1371,23,512800,银行ETF,银行ETF
2017-12-15,2017-12-22,long,218927.83,2.672,2.676,524.46,0.0896,5,518880,黄金ETF,黄金ETF
2017-12-18,2017-12-25,long,264274.9,2.195,2.168,-7481.33,-1.2893,5,512100,中证1000ETF,中证1000ETF
2017-12-25,2017-12-27,long,351176.28,1.662,1.644,-6669.47,-1.1424,2,159915,创业板ETF,创业板ETF
2017-12-27,2017-12-28,long,1133070.25,0.512,0.506,-7144.46,-1.2312,1,512800,银行ETF,银行ETF
2017-12-22,2018-01-04,long,134538.34,4.34,4.38,5029.58,0.8611,8,510300,沪深300ETF,沪深300ETF
2017-12-28,2018-01-04,long,212620.33,2.698,2.719,4119.5,0.7179,4,518880,黄金ETF,黄金ETF
2018-01-04,2018-01-05,long,346326.51,1.686,1.693,2073.21,0.355,1,159915,创业板ETF,创业板ETF
2018-01-05,2018-01-08,long,156217.15,3.743,3.75,742.36,0.1269,1,510300,沪深300ETF,沪深300ETF
2018-01-04,2018-01-08,long,263376.86,2.217,0.839,-363174.78,-62.1788,2,512100,中证1000ETF,中证1000ETF
2018-01-08,2018-01-10,long,256589.21,1.694,1.695,-4.29,-0.001,2,159915,创业板ETF,创业板ETF
2018-01-08,2018-01-18,long,159216.9,2.73,2.76,4514.28,1.0383,8,518880,黄金ETF,黄金ETF
2017-12-21,2018-01-22,long,1414600.36,0.411,0.424,18035.45,3.1011,21,512010,医药ETF,医药ETF
2018-01-22,2018-01-23,long,166777.9,2.758,2.758,-275.98,-0.06,1,518880,黄金ETF,黄金ETF
2018-01-23,2018-01-26,long,1056852.24,0.433,0.43,-3444.18,-0.7524,3,512010,医药ETF,医药ETF
2018-01-26,2018-01-29,long,271396.76,1.708,1.72,2977.66,0.6422,1,159915,创业板ETF,创业板ETF
2018-01-29,2018-01-30,long,1079507.37,0.431,0.419,-13229.36,-2.8425,1,512010,医药ETF,医药ETF
2018-01-30,2018-01-31,long,269490.26,1.698,1.68,-5123.93,-1.1194,1,159915,创业板ETF,创业板ETF
2018-01-31,2018-02-02,long,1082350.83,0.417,0.413,-4598.91,-1.0186,2,512010,医药ETF,医药ETF
2018-02-02,2018-02-05,long,164511.72,2.733,2.712,-3723.48,-0.8279,1,518880,黄金ETF,黄金ETF
2018-01-18,2018-02-07,long,438949.97,1.028,0.984,-19578.75,-4.3376,14,512880,证券ETF,证券ETF
2018-02-05,2018-02-13,long,115364.89,3.885,3.573,-36251.96,-8.0861,6,510300,沪深300ETF,沪深300ETF
2018-01-10,2018-02-28,long,854637.04,0.515,0.53,12551.63,2.8509,30,512800,银行ETF,银行ETF
2018-02-07,2018-03-09,long,163667.04,2.686,2.703,2517.74,0.5725,17,518880,黄金ETF,黄金ETF
2018-03-09,2018-03-26,long,551971.58,0.791,0.755,-20126.98,-4.6085,11,512100,中证1000ETF,中证1000ETF
2018-03-26,2018-03-28,long,156282.25,2.743,2.727,-2756.98,-0.6429,2,518880,黄金ETF,黄金ETF
2018-03-28,2018-04-11,long,569777.95,0.782,0.79,4289.52,0.9624,8,512100,中证1000ETF,中证1000ETF
2018-02-13,2018-04-12,long,264291.29,1.561,1.725,43083.23,10.4398,35,159915,创业板ETF,创业板ETF
2018-04-12,2018-04-16,long,558388.76,0.794,0.789,-3057.12,-0.6893,2,512100,中证1000ETF,中证1000ETF
2018-02-28,2018-04-19,long,1037967.87,0.409,0.441,32950.29,7.7593,34,512010,医药ETF,医药ETF
2018-04-16,2018-04-20,long,254926.01,1.722,1.711,-3066.73,-0.6984,4,159915,创业板ETF,创业板ETF
2018-04-19,2018-04-23,long,556349.41,0.784,0.772,-6935.9,-1.5897,2,512100,中证1000ETF,中证1000ETF
2018-04-20,2018-04-23,long,492804.23,0.886,0.86,-13071.04,-2.9928,1,512880,证券ETF,证券ETF
2018-04-23,2018-04-25,long,960551.93,0.446,0.448,1663.48,0.3882,2,512010,医药ETF,医药ETF
2018-04-11,2018-04-25,long,163206.12,2.717,2.704,-2387.1,-0.5382,10,518880,黄金ETF,黄金ETF
2018-04-23,2018-04-27,long,254397.96,1.684,1.689,1014.56,0.2368,4,159915,创业板ETF,创业板ETF
2018-04-25,2018-04-27,long,552214.17,0.778,0.769,-5226.21,-1.2161,2,512100,中证1000ETF,中证1000ETF
2018-04-27,2018-05-02,long,156751.45,2.691,2.681,-1820.14,-0.4314,1,518880,黄金ETF,黄金ETF
2018-04-27,2018-05-03,long,866156.35,0.487,0.489,1478.7,0.3504,2,512800,银行ETF,银行ETF
2018-05-03,2018-05-08,long,158432.21,2.69,2.696,694.6,0.1629,3,518880,黄金ETF,黄金ETF
2018-05-08,2018-05-09,long,894429.48,0.486,0.492,5104.15,1.1738,1,512800,银行ETF,银行ETF
2018-04-25,2018-05-10,long,485449.3,0.885,0.903,8477.69,1.9727,9,512880,证券ETF,证券ETF
2018-05-10,2018-05-11,long,887395.61,0.491,0.494,2399.96,0.5506,1,512800,银行ETF,银行ETF
2018-05-11,2018-05-14,long,558635.04,0.791,0.785,-3615.93,-0.8181,1,512100,中证1000ETF,中证1000ETF
2018-05-14,2018-05-15,long,484968.51,0.896,0.899,1193.75,0.2746,1,512880,证券ETF,证券ETF
2018-05-09,2018-05-17,long,249849.65,1.75,1.742,-2260.54,-0.5169,6,159915,创业板ETF,创业板ETF
2018-05-17,2018-05-18,long,498984.03,0.886,0.879,-3757.1,-0.8496,1,512880,证券ETF,证券ETF
2018-05-18,2018-05-21,long,253543.72,1.726,1.742,3792.91,0.8665,1,159915,创业板ETF,创业板ETF
2018-05-21,2018-05-22,long,886610.54,0.497,0.496,-1150.73,-0.2611,1,512800,银行ETF,银行ETF
2018-05-15,2018-05-24,long,122206.94,3.571,3.506,-8202.91,-1.8791,7,510300,沪深300ETF,沪深300ETF
2018-05-24,2018-05-28,long,562518.08,0.782,0.773,-5325.08,-1.2102,2,512100,中证1000ETF,中证1000ETF
2018-05-22,2018-05-30,long,251384.82,1.757,1.659,-24893.33,-5.6343,6,159915,创业板ETF,创业板ETF
2018-05-28,2018-06-20,long,126050.29,3.475,3.293,-23197.09,-5.2943,16,510300,沪深300ETF,沪深300ETF
2018-05-02,2018-06-27,long,919173.95,0.461,0.493,29150.5,6.8773,39,512010,医药ETF,医药ETF
2018-06-27,2018-06-28,long,128448.01,3.209,3.106,-13473.49,-3.2678,1,510300,沪深300ETF,沪深300ETF
2018-06-28,2018-07-02,long,854416.72,0.476,0.486,8297.58,2.0396,2,512010,医药ETF,医药ETF
2018-06-20,2018-07-03,long,894229.35,0.463,0.428,-31537.05,-7.6148,9,512800,银行ETF,银行ETF
2018-07-03,2018-07-06,long,834980.63,0.483,0.457,-21944.96,-5.4398,3,512010,医药ETF,医药ETF
2018-07-02,2018-07-09,long,269074.97,1.522,1.474,-13157.44,-3.2118,5,159915,创业板ETF,创业板ETF
2018-07-06,2018-07-16,long,908462.55,0.431,0.45,17020.68,4.3457,6,512800,银行ETF,银行ETF
2018-05-30,2018-07-18,long,160069.45,2.688,2.647,-6819.04,-1.5844,34,518880,黄金ETF,黄金ETF
2018-07-09,2018-07-20,long,847402.34,0.465,0.485,16706.54,4.2385,9,512010,医药ETF,医药ETF
2018-07-20,2018-07-23,long,150477.34,2.653,2.667,1866.52,0.4674,1,518880,黄金ETF,黄金ETF
