date,value
2018-03-23,1286046.6
2018-03-26,1310487.69
2018-03-27,1336699.08
2018-03-28,1321576.49
2018-03-29,1318577.0
2018-03-30,1350194.6
2018-04-02,1348758.66
2018-04-03,1333749.89
2018-04-04,1325829.5
2018-04-09,1325166.97
2018-04-10,1330293.05
2018-04-11,1330082.04
2018-04-12,1331120.93
2018-04-13,1316947.76
2018-04-16,1323396.92
2018-04-17,1303729.86
2018-04-18,1308533.81
2018-04-19,1309873.63
2018-04-20,1285218.48
2018-04-23,1272950.59
2018-04-24,1288867.88
2018-04-25,1289337.98
2018-04-26,1265454.43
2018-04-27,1271217.57
2018-05-02,1278547.96
2018-05-03,1287221.4
2018-05-04,1287602.79
2018-05-07,1304078.18
2018-05-08,1311710.67
2018-05-09,1307133.74
2018-05-10,1325640.95
2018-05-11,1303595.37
2018-05-14,1309202.97
2018-05-15,1325963.53
2018-05-16,1326299.56
2018-05-17,1312849.37
2018-05-18,1321936.31
2018-05-21,1325049.37
2018-05-22,1333176.91
2018-05-23,1319667.42
2018-05-24,1316693.48
2018-05-25,1314074.32
2018-05-28,1324302.28
2018-05-29,1290800.02
2018-05-30,1281142.64
2018-05-31,1306345.49
2018-06-01,1288026.25
2018-06-04,1285189.55
2018-06-05,1303136.54
2018-06-06,1307933.06
2018-06-07,1300021.55
2018-06-08,1292019.95
2018-06-11,1281858.59
2018-06-12,1294786.62
2018-06-13,1282025.21
2018-06-14,1277271.72
2018-06-15,1271303.95
2018-06-19,1242084.57
2018-06-20,1251942.73
2018-06-21,1246876.82
2018-06-22,1253897.38
2018-06-25,1246560.5
2018-06-26,1236569.0
2018-06-27,1220107.07
2018-06-28,1207493.33
2018-06-29,1228596.32
2018-07-02,1209886.93
2018-07-03,1210692.05
2018-07-04,1193628.07
2018-07-05,1174642.08
2018-07-06,1182126.26
2018-07-09,1207836.43
2018-07-10,1208102.5
2018-07-11,1203082.93
2018-07-12,1218369.84
2018-07-13,1223541.27
2018-07-16,1227287.34
2018-07-17,1220305.53
2018-07-18,1216267.06
2018-07-19,1197649.14
2018-07-20,1206872.07
2018-07-23,1218266.87
2018-07-24,1229767.66
2018-07-25,1226575.2
2018-07-26,1214393.91
2018-07-27,1207316.14
2018-07-30,1210204.01
2018-07-31,1213644.85
2018-08-01,1187844.89
2018-08-02,1158845.53
2018-08-03,1152550.96
2018-08-06,1150638.94
2018-08-07,1169961.55
2018-08-08,1158875.29
2018-08-09,1172784.91
2018-08-10,1171459.64
2018-08-13,1164211.35
2018-08-14,1156478.75
2018-08-15,1138801.1
2018-08-16,1139102.03
2018-08-17,1131957.54
2018-08-20,1145694.98
2018-08-21,1154021.45
2018-08-22,1149218.24
2018-08-23,1154258.06
2018-08-24,1164422.32
2018-08-27,1175851.69
2018-08-28,1173926.77
2018-08-29,1168114.79
2018-08-30,1160857.64
2018-08-31,1159130.87
2018-09-03,1159070.3
2018-09-04,1171516.47
2018-09-05,1148441.23
2018-09-06,1140502.48
2018-09-07,1144409.62
2018-09-10,1128298.32
2018-09-11,1129032.01
2018-09-12,1131344.51
2018-09-13,1141093.5
2018-09-14,1140616.84
2018-09-17,1131230.74
2018-09-18,1145665.6
2018-09-19,1150983.77
2018-09-20,1151868.63
2018-09-21,1181673.69
2018-09-25,1171264.19
2018-09-26,1181481.79
2018-09-27,1176358.59
2018-09-28,1183687.76
2018-10-08,1133753.66
2018-10-09,1133953.83
2018-10-10,1135290.34
2018-10-11,1101212.68
2018-10-12,1121941.49
2018-10-15,1114681.76
2018-10-16,1114202.37
2018-10-17,1116946.9
2018-10-18,1101025.53
2018-10-19,1125082.55
2018-10-22,1156953.13
2018-10-23,1135772.91
2018-10-24,1152297.58
2018-10-25,1172300.72
2018-10-26,1160802.76
2018-10-29,1149438.57
2018-10-30,1174305.59
2018-10-31,1167199.34
2018-11-01,1169295.91
2018-11-02,1187999.38
2018-11-05,1182578.12
